CANDIDATE_ID,Job_Title
1407906,marketing assistant
1407906,project manager
1404432,warehouse worker
1402916,
1402797,extra
1396919,sales assistant
1396540,barista
1396540,sales assistant
1391514,electrician
1391514,warehouse worker
1391514,waiter
1390026,
1389958,postman
1389958,receptionist
1389958,administrative assistant
1389958,steward
1386607,
1383941,
1370826,warehouse worker
1370826,sales assistant
1362845,warehouse manager
1362214,warehouse worker
1362214,waiter
1355047,goldsmith
1355047,cashier
1355047,sales assistant
1353171,waitress
1353171,receptionist
1353171,chef
1353171,bartender
1353171,waiter
1352365,chef
1352365,cook
1352365,warehouse worker
1352365,forklift operator
1348713,warehouse worker
1348713,notary
1348713,electrician
1343898,cashier
1338833,kitchen assistant
1338833,department manager
1338833,doorman
1338833,building caretaker
1338833,warehouse manager
1338833,warehouse worker
1337350,warehouse worker
1337350,slitter operator
1331592,operations manager
1310565,warehouse worker
1306510,
1297678,postman
1297678,tutor
1292242,
1287842,receptionist
1287842,warehouse worker
1287842,sales assistant
1280993,cashier
1280993,waitress
1280993,sales assistant
1272014,
1265732,mechanical engineer
1265732,warehouse worker
1265732,cutting machine operator
1261295,office manager
1258414,
1248203,cook
1248203,sales assistant
1248203,cashier
1248203,babysitter
1248203,receptionist
1248203,secretary
1245434,
1245150,photographer
1245150,chef
1245150,warehouse worker
1239171,warehouse worker
1239171,web developer
1236602,postman
1236602,security guard
1235160,warehouse worker
1235160,forklift operator
1226606,electrician
1226606,electrical engineer
1225143,waiter
1225143,forklift operator
1222358,babysitter
1222358,secretary
1222358,waitress
1222358,bartender
1217933,warehouse worker
1217505,receptionist
1217505,barista
1214880,
1213302,
1202370,
1193019,
1192269,secretary
1192269,waitress
1177672,secretary
1177672,accounting analyst
1177652,sales assistant
1175593,sales assistant
1166143,
1165889,
1163096,
1153386,Sales assistant
1153386,sales manager
1153386,sales assistant
1149122,sales assistant
1149122,industrial electrician
1149122,insurance clerk
1149122,archivist
1149122,data entry clerk
1149122,electrician
1147787,
1139011,
1134674,warehouse worker
1132037,
1129873,welder
1125159,security guard
1125159,goldsmith
1125159,electrician
1125159,warehouse worker
1120785,shepherd
1120785,warehouse worker
1120785,forklift operator
1115241,
1103273,warehouse worker
1098436,warehouse worker
1098436,child care worker
1098436,electrician
1098082,
1093920,extra
1093142,electrician
1087369,
1085926,
1085037,secretary
1085037,cashier
1085037,proofreader
1083725,
1083256,electrician
1078969,Chef
1078969,barista
1078969,waitress
1078969,Barista
1078969,Waitress
1078969,Postman
1078969,Cashier
1078969,dairy processing operator
1078969,musician
1078969,secretary
1073595,
1062717,carpenter
1062263,Sales assistant
1061400,sales assistant
1053792,warehouse worker
1053792,kitchen assistant
1053792,cook
1053792,baker
1053792,medium
1053792,carpenter
1038477,welder
1038477,forklift operator
1038477,Welder
1038477,medium
1038477,electrician
1038477,Electrician
1037474,chef
1037474,bartender
1037254,customer service representative
1037254,warehouse worker
1027612,
1027353,promoter
1027353,sales assistant
1027353,photographer
1027353,Sales assistant
1027353,cashier
1027353,dental technician
1027353,Warehouse worker
1026466,promoter
1011639,promoter
1011639,cook
1011639,warehouse worker
1010068,interpreter
1010068,project manager
1010068,translator
1010068,receptionist
1010068,warehouse worker
1009832,electrician
1009713,kitchen assistant
1009713,waitress
1007732,
999717,chemist
999717,calibration technician
996856,shop manager
994566,warehouse worker
994566,sales assistant
990663,sales assistant
990286,waitress
990286,shop assistant
990286,sales assistant
990286,waiter
989621,office clerk
989621,cashier
989621,waitress
989621,postman
987723,kitchen assistant
987723,plumber
987723,cashier
987723,chef
987723,butcher
987723,waiter
986699,security guard
980103,office clerk
974475,warehouse worker
972967,Cashier
972967,cashier
972967,sales assistant
972967,branch manager
969368,security guard
961812,electrician
961812,warehouse worker
957334,animator
957334,lawyer
957334,corporate lawyer
957334,mediator
957334,accountant
957334,medium
957334,secretary
953267,
952050,cashier
952050,warehouse worker
952050,sales assistant
936323,electrical engineer
933116,sales assistant
933116,forklift operator
933116,archivist
933116,personal trainer
933116,warehouse worker
932471,
925645,sales assistant
920719,laundry worker
920719,warehouse worker
916686,cook
916686,waiter
910575,
902465,electrician
902465,Electrician
894887,barista
894887,waitress
894887,cook
894887,sales manager
894887,medium
894887,dog trainer
894887,warehouse worker
883993,dental technician
881848,animator
867834,laundry worker
867834,secretary
867834,cook
867834,sales assistant
863671,office clerk
863671,waiter
863361,barista
863361,cook
863361,baker
863361,bartender
863361,warehouse worker
862514,
852188,barista
852188,waitress
851471,
846506,secretary
841262,Sales Assistant
841262,cashier
841262,sales assistant
841262,hairdresser
840755,warehouse worker
838253,warehouse worker
838253,locksmith
838253,cashier
838253,electrician
837144,secretary
837144,medium
832059,promoter
832059,waitress
832059,sales manager
832059,medium
832059,bartender
832059,travel agent
829639,Embroidery machine operator
829639,Warehouse worker
829639,cashier
817919,warehouse worker
817919,welder
816470,
815667,waiter
804697,warehouse worker
804697,sales assistant
800998,secretary
800998,shop assistant
800998,sales assistant
798023,
786593,office clerk
780789,
774460,
772966,
757426,warehouse worker
755462,sales assistant
753818,warehouse worker
753818,baker
750866,bricklayer
750866,warehouse worker
747159,
742720,welder
742720,cashier
742720,forklift operator
742720,Bartender
742720,bartender
742720,warehouse worker
742720,waiter
742720,Waiter
742459,receptionist
742459,secretary
735880,promoter
735880,waitress
735880,merchandiser
735880,tax clerk
735880,management assistant
735880,secretary
732441,barista
732441,waiter
725627,postman
725627,accounting manager
724789,human resources manager
724789,forklift operator
724789,postman
724789,warehouse manager
724789,mobile crane operator
724789,warehouse worker
724785,warehouse worker
724370,secretary
724370,cashier
724370,waitress
724370,architect
715571,carpenter
714201,animator
714201,companion
713159,Bus driver
713159,carpenter
713159,bus driver
704772,warehouse worker
691958,welder
689030,postman
688364,receptionist
688364,Sales assistant
688364,bartender
688364,sales assistant
682262,radio technician
680000,warehouse worker
678351,warehouse worker
670291,
656553,accountant
642585,
640351,billing clerk
640351,office clerk
640351,judge
640351,marketing assistant
640351,Administrative assistant
640351,waiter
631843,
630691,cashier
630691,escort
623292,barista
623292,waitress
623292,cook
623292,receptionist
623292,secretary
623292,shop assistant
620694,carpenter
620694,waiter
616379,Accountant
615752,
615467,real estate agent
615467,food technician
615467,medium
613635,steward
613635,sales assistant
613635,doorman
612123,promoter
612123,waiter
610609,
610128,mechanical engineer
608498,chef
608498,warehouse worker
608498,sales assistant
608498,baker
602056,Accountant
602056,accountant
602056,waiter
602056,Waiter
594937,warehouse manager
593070,warehouse worker
592613,host
587466,social worker
586044,
585807,
582799,Warehouse worker
582799,chef
580879,sales assistant
580879,Sales assistant
580879,babysitter
580879,hostess
580879,cashier
580879,tutor
580879,receptionist
565462,writer
565462,warehouse worker
565462,journalist
544701,warehouse worker
544701,medium
535981,babysitter
532929,cook
532929,warehouse worker
532929,welder
519263,carpenter
519263,blacksmith
517396,electrician
517396,chef
517396,warehouse manager
517396,warehouse worker
512651,electrician
512651,carpenter
510004,waitress
510004,child care worker
509788,Waitress
509788,barista
509788,Barista
509788,Cashier
509788,cashier
509788,Secretary
499064,illustrator
499064,warehouse worker
498844,warehouse worker
498844,welder
498844,medium
498844,warehouse manager
498844,electrician
497749,sales assistant
497749,cashier
497749,accountant
497749,host
497749,extra
496408,secretary
496408,warehouse manager
496408,warehouse worker
496106,warehouse worker
491304,photographer
491304,sales assistant
491304,photojournalist
491304,medium
490502,warehouse worker
490502,sales assistant
490502,cashier
490502,branch manager
490502,electrician
490302,warehouse worker
490302,doorman
486857,kitchen assistant
486857,chef
485462,warehouse worker
483687,office clerk
483687,sales assistant
483687,journalist
466793,chef
466793,medium
465514,head chef
465514,pastry chef
465514,chef
458589,warehouse worker
458589,hairdresser
454014,babysitter
454014,shop manager
449196,electrician
449196,blacksmith
445196,food production operator
445196,butcher
445196,sales assistant
445196,steward
445145,milling machine operator
445145,warehouse worker
443606,Cashier
443606,photographer
443606,Sales assistant
443606,sales assistant
443541,waitress
443541,waiter
443141,barista
443141,office clerk
433898,
433313,illustrator
433313,cook
433313,graphic designer
433313,forklift operator
433313,mediator
433313,chef
433313,warehouse worker
428931,chef
428931,sales assistant
428931,cashier
422288,postman
422288,cashier
422288,cook
422288,warehouse worker
421832,
419329,waitress
412761,
406955,warehouse worker
406955,sales assistant
401410,
400497,Warehouse worker
399549,cashier
399549,sales assistant
397441,
393159,accountant
390161,cashier
390161,cook
390161,sales assistant
379225,babysitter
379225,waitress
379225,cashier
375618,cook
369139,receptionist
369139,sales assistant
368484,warehouse worker
368484,Carpenter
368484,Social worker
362348,cashier
362348,warehouse worker
355360,barista
355360,cashier
355360,shop assistant
355360,sales assistant
352967,welder
345736,
340325,fitness instructor
340325,Fitness instructor
340325,sales assistant
340325,physiotherapist
339048,waitress
339048,social worker
339048,hairdresser
336514,
332042,hairdresser assistant
332042,warehouse worker
332042,hairdresser
327253,
322212,
318075,warehouse worker
296655,warehouse worker
294197,project manager
294197,purchasing manager
293948,sales assistant
290863,
288249,boilermaker
288249,warehouse worker
288249,sales assistant
288249,medium
287803,kitchen assistant
287803,waitress
287803,illustrator
287803,cashier
287130,warehouse worker
287130,forklift operator
284677,Life Coach
284677,bricklayer
284677,life coach
278895,sales assistant
277970,welder
277970,bricklayer
277970,forklift operator
277950,
273787,receptionist
273787,warehouse worker
273787,sales assistant
273473,warehouse worker
273473,sales assistant
271750,
270296,electrician
270108,
269855,
267391,warehouse worker
267391,sales assistant
267391,medium
263963,product manager
263963,translator
263963,customer service representative
263963,back office specialist
263963,insurance clerk
263963,mediator
263655,cashier
263655,bricklayer
263655,warehouse worker
263655,forklift operator
254636,
254388,kitchen assistant
254388,chef
254388,carpenter
253145,cashier
253145,waitress
253145,cook
251904,promoter
251904,sales assistant
249501,warehouse worker
249501,forklift operator
235373,bank teller
235373,sales assistant
235373,sommelier
235373,accountant
235373,brand manager
231835,medium
230019,promoter
230019,waitress
230019,cook
230019,merchandiser
230019,management assistant
225829,cashier
225829,sales assistant
225829,welder
222578,postman
222578,medium
222578,forklift operator
217917,barista
217917,waitress
217917,shop assistant
217917,waiter
217285,
211479,screen printer
210398,secretary
206428,promoter
206428,pastry chef
206428,chef
196805,secretary
196805,photographer
195189,tutor
195189,marketing consultant
190142,medium
190142,cook
190142,waiter
188870,
188253,marketing assistant
188253,secretary
188253,hostess
188253,promoter
188114,promoter
188114,steward
188114,tutor
188114,sports instructor
188114,marketing assistant
188114,accountant
188114,extra
187865,warehouse worker
187865,electrical engineer
187865,tutor
185662,barista
185662,plumber
185662,electrical engineer
185662,waiter
185159,warehouse manager
185159,warehouse worker
185159,forklift operator
185030,electrician
185030,plasterer
185030,bricklayer
185030,plumber
184860,food production operator
184431,receptionist
184431,kitchen assistant
184431,waitress
184431,bartender
184198,promoter
184198,sales assistant
184198,restaurant manager
184198,cashier
184198,bartender
184194,Pastry Chef
184194,barista
184194,waitress
184194,cook
184194,Chef
184194,real estate agent
184194,chef
184194,room attendant
184194,pastry chef
184194,warehouse worker
184140,chef
184140,sales assistant
183577,electrician
183571,receptionist
183571,waiter
183366,public relations manager
183366,notary
183366,insurance clerk
183151,secretary
183151,cashier
183151,shop assistant
182961,medium
182829,sales assistant
182829,cashier
182829,receptionist
182829,contract manager
182829,management assistant
182829,dog trainer
182829,secretary
182442,graphic designer
182442,web designer
182442,midwife
182385,secretary
182338,
182107,promoter
182107,private pilot
182107,sales assistant
182107,waiter
181652,data entry clerk
181638,camera operator
181638,steward
181638,ground steward
181598,
181515,office manager
181515,graphic designer
181515,illustrator
181413,project manager
181413,personal shopper
181413,extra
181413,secretary
181413,wedding planner
181235,project manager
181235,web developer
181235,medium
181235,database administrator
180851,accounting assistant
180851,accounting analyst
180851,Accounting Analyst
180810,sales assistant
180810,cashier
180810,fashion designer
180810,dresser
180810,warehouse manager
180458,
180305,notary
180305,cashier
180132,proofreader
180132,writer
180132,administrative assistant
180132,secretary
180132,executive assistant
179792,graphic designer
179792,receptionist
179792,cashier
179792,sales assistant
179734,extra
179391,accountant
179132,warehouse worker
179041,cashier
179041,plumber
179041,waiter
179041,department manager
178562,receptionist
178562,sales assistant
178194,warehouse worker
178194,plumber
177890,dancer
177890,chef
177890,dance teacher
177819,cashier
177819,cook
177819,bartender
177819,waiter
177051,
176914,Barista
176914,cook
176914,chef
176914,pastry chef
176914,bartender
176914,waiter
176750,presenter
176750,secretary
176624,lithographer
176450,project manager
176450,talent acquisition manager
176354,electrician
176354,web developer
176136,lieutenant
176136,warehouse worker
176136,sales assistant
176136,forklift operator
176113,barista
176113,waitress
176113,sales assistant
176113,babysitter
176113,cashier
176099,postman
176099,sales manager
176099,sales assistant
176032,notary
176032,office clerk
175821,receptionist
175821,office clerk
175821,sales assistant
175813,architect
175813,administrative assistant
175813,tutor
175333,accountant
175195,electrician
175195,warehouse worker
175195,welder
175195,tyre fitter
175195,carpenter
175195,blacksmith
175071,
175048,chief operating officer
174968,
174937,warehouse worker
174937,forklift operator
174818,sales assistant
174818,cashier
174818,accounting assistant
174818,secretary
174818,dressmaker
174293,medium
174293,warehouse worker
174293,waiter
174293,bus driver
174122,promoter
174122,sales assistant
173824,babysitter
173824,waiter
173735,sales assistant
173735,Receptionist
173735,Cashier
173735,Social worker
173735,receptionist
173735,accountant
173735,secretary
173681,waitress
173681,ambassador
173517,cashier
173517,warehouse worker
173517,sales assistant
173517,steward
173465,barista
173465,sales assistant
173465,cashier
173465,secretary
173465,bartender
173371,tutor
173371,accountant
173371,secretary
173371,bartender
173371,office manager
172799,head chef
172799,chef
172799,human resources manager
172799,Medium
172749,pastry chef
172749,chef
172749,baker
172317,warehouse worker
172317,accountant
172317,sales assistant
172317,forklift operator
172172,barista
172172,waitress
172172,sales assistant
171924,chef
171924,sales assistant
171771,electrician
171771,waiter
171771,accountant
171203,kitchen assistant
171203,cook
170892,Interpreter
170892,translator
170892,business manager
170700,
170472,secretary
170472,cook
170472,sales assistant
169965,receptionist
169965,secretary
169965,sales assistant
169876,
169792,Sales assistant
169792,warehouse manager
169669,project manager
169435,sales assistant
169435,office clerk
169435,tutor
169435,receptionist
169435,library assistant
169435,secretary
168319,
168264,promoter
168264,barista
168264,waitress
168264,sales assistant
168264,cashier
168264,graphic designer
168264,hostess
168264,receptionist
168264,web designer
168264,shop assistant
168207,receptionist
168207,cashier
168207,sales assistant
168092,human resources manager
168092,sales assistant
168042,sales assistant
168042,cashier
168042,electrical engineer
168042,secretary
168042,warehouse manager
167967,typist
167967,secretary
167957,secretary
167956,cashier
167798,warehouse worker
167798,excavator operator
167509,
167279,secretary
167253,personal trainer
167253,receptionist
167253,warehouse worker
167253,sales assistant
167236,waitress
167236,hostess
167236,waiter
167231,
167138,cashier
167138,warehouse worker
167138,waiter
167067,warehouse worker
167067,chef
167067,plumber
167044,promoter
167044,photographer
167044,babysitter
166886,customer service representative
166886,Plumber
166886,warehouse worker
166880,security guard
166880,waiter
166880,welder
166763,sales assistant
166763,merchandiser
166763,sales manager
166763,shop assistant
166763,visual merchandiser
166760,sales assistant
166756,promoter
166756,office clerk
166756,warehouse worker
166756,Office clerk
166731,management assistant
166731,journalist
166407,cashier
166407,electrician
166314,promoter
166314,chef
166314,waiter
166314,actor
166297,
166054,cashier
166045,customer service representative
166044,kitchen assistant
166044,sales assistant
166043,
165935,
165898,cashier
165898,sales assistant
165893,
165883,cook
165883,babysitter
165883,cashier
165883,hairdresser
165883,chef
165883,medium
165869,spot welder
165869,welder
165750,welder
165642,security guard
165508,kitchen assistant
165508,chef
165508,cook
165445,accounting assistant
165445,hostess
165186,
165184,barista
165129,bricklayer
165129,carpenter
165129,medium
165026,promoter
165026,warehouse worker
165026,forklift operator
164999,barista
164999,cashier
164999,secretary
164999,shop assistant
164999,real estate agent
164925,electrician
164897,babysitter
164897,warehouse worker
164872,promoter
164872,warehouse manager
164872,sales manager
164872,branch manager
164840,warehouse worker
164840,waiter
164616,
164600,
164598,mediator
164547,personal trainer
164547,warehouse worker
164547,carriage driver
164465,
164393,barista
164393,sales assistant
164355,secretary
164355,cashier
164243,
164002,barista
164002,waitress
163921,bankruptcy trustee
163921,financial manager
163650,accountant
163650,extra
163642,optician
163642,sales assistant
163618,electrician
163551,electrical engineer
163515,Warehouse worker
163515,cashier
163515,warehouse worker
163433,cashier
163433,sales assistant
163370,butcher
163370,warehouse worker
163331,
163261,cashier
163261,warehouse worker
163255,warehouse worker
163109,promoter
163109,waitress
163109,hostess
163109,postman
163109,management assistant
163109,flight attendant
163061,
162941,Cashier
162941,Management Assistant
162941,sales assistant
162941,Warehouse Manager
162785,electrician
162744,secretary
162744,data entry clerk
162744,accountant
162701,agricultural technician
162659,barista
162659,cashier
162659,cook
162659,shop assistant
162633,barista
162633,cashier
162617,electrician
162513,plumber
162510,warehouse worker
162475,barista
162475,waitress
162475,Barista
162475,Waitress
162475,sales assistant
162475,Shop assistant
162475,secretary
162475,shop assistant
162473,secretary
162473,cashier
162473,sales assistant
162382,warehouse worker
162347,cashier
162347,sales assistant
162206,distribution manager
162206,insurance broker
162137,secretary
162101,nanny
162033,cashier
162033,sales assistant
161911,warehouse worker
161911,carpenter
161902,milling machine operator
161671,secretary
161391,secretary
161391,cashier
161391,sales assistant
161391,chef
161278,
161160,
161078,project manager
161078,Office Manager
161078,corporate trainer
161078,secretary
161025,psychologist
161025,psychotherapist
161025,human resources manager
161025,tutor
161025,clinical psychologist
160973,cashier
160973,shop assistant
160973,sales assistant
160948,waiter
160948,barista
160948,tutor
160916,accounting manager
160841,secretary
160841,shoemaker
160707,electrician
160635,promoter
160635,security guard
160635,web developer
160540,bricklayer
160477,
160312,
160224,kitchen assistant
160224,waitress
160224,babysitter
160224,office clerk
160224,accountant
160224,primary school teacher
160220,cashier
159887,warehouse worker
159887,bricklayer
159887,sales assistant
159887,office clerk
159887,doorman
159887,carpenter
159877,chef
159837,promoter
159837,cashier
159837,sales assistant
159767,secretary
159767,graphic designer
159767,office clerk
159766,energy engineer
159745,accounting assistant
159745,cashier
159745,accountant
159745,sales assistant
159744,medium
159744,waiter
159725,room attendant
159725,accountant
159678,illustrator
159678,sales assistant
159678,business manager
159678,department manager
159642,food production operator
159642,sales assistant
159634,accountant
159634,sales assistant
159607,
159570,postman
159570,warehouse worker
159478,office clerk
159456,secretary
159456,Office clerk
159447,secretary
159447,collection manager
159447,cashier
159063,
159050,promoter
159050,sales assistant
159050,cashier
159050,tutor
159050,accountant
159006,promoter
159006,companion
159006,veterinary nurse
159006,hostess
159006,archivist
159006,dog trainer
159002,sales assistant
158927,
158804,tourist guide
158779,
158739,chef
158739,welder
158686,postman
158686,computer scientist
158602,illustrator
158602,administrative assistant
158602,sales assistant
158536,sales assistant
158530,warehouse worker
158530,forklift operator
158499,sales assistant
158499,personal shopper
158499,dresser
158499,shop assistant
158499,warehouse worker
158458,Sales assistant
158458,Sales Assistant
158458,sales assistant
158419,accountant
158419,medium
158402,project manager
158254,receptionist
158254,warehouse worker
158254,illustrator
158254,Illustrator
158238,waitress
158238,sales assistant
158238,babysitter
158238,cashier
158238,hostess
158238,postman
158192,medium
158159,cashier
158159,warehouse worker
158159,Illustrator
158112,waitress
158112,sales assistant
158112,bartender
158112,chef
158112,pastry chef
158112,shop assistant
158037,human resources manager
158037,hostess
157939,tutor
157905,promoter
157905,sales assistant
157887,warehouse worker
157855,warehouse worker
157855,sales assistant
157855,waiter
157855,accountant
157805,tourist guide
157805,secretary
157805,interpreter
157740,
157726,
157709,translator
157709,receptionist
157709,back office specialist
157584,
157582,
157553,cartoonist
157513,cashier
157513,accountant
157513,real estate agent
157505,operations manager
157505,nanny
157468,warehouse worker
157468,welder
157448,
157440,waiter
157438,security guard
157438,back office specialist
157397,barista
157397,warehouse worker
157395,graphic designer
157306,sales manager
157306,web designer
157304,bus driver
157293,producer
157272,pastry chef
157272,waitress
157272,cook
157272,chef
157117,
157101,
157092,operations manager
157092,real estate agent
157077,sales assistant
156897,warehouse worker
156897,insurance broker
156866,sales manager
156866,sales assistant
156858,web designer
156848,warehouse worker
156765,secretary
156765,medium
156695,office manager
156651,lawyer
156646,cook
156646,dental technician
156638,presenter
156634,archivist
156634,office clerk
156634,accountant
156632,sales assistant
156632,graphic designer
156632,office clerk
156632,cashier
156632,webmaster
156567,typist
156567,secretary
156567,office clerk
156567,sales manager
156562,warehouse worker
156562,medium
156463,sales assistant
156401,sales assistant
156390,
156376,chef
156376,bricklayer
156376,warehouse worker
156368,office clerk
156368,Warehouse Manager
156323,receptionist
156323,management assistant
156323,ceramic painter
156310,cashier
156310,shop assistant
156310,sales assistant
156201,translator
156201,journalist
156154,
156129,
156064,mechanical engineer
155894,
155872,sales manager
155872,sales assistant
155726,office manager
155726,cashier
155726,sales assistant
155692,promoter
155692,waitress
155692,sales assistant
155692,goldsmith
155692,child care worker
155604,Architect
155604,architect
155604,Postman
155470,
155365,translator
155365,secretary
155365,interpreter
155156,
154906,typist
154906,secretary
154906,sales assistant
154906,department manager
154833,industrial engineer
154833,process engineer
154833,manufacturing manager
154833,manufacturing engineer
154833,supply chain manager
154833,operations manager
154772,
154770,
154716,receptionist
154716,office clerk
154716,sales assistant
154687,tourist guide
154473,waiter
154413,promoter
154413,receptionist
154373,hairdresser
154286,barista
154286,sales assistant
154286,cashier
154286,chef
154286,warehouse worker
154286,waiter
154283,
154224,warehouse worker
154206,Barista
154206,Sales assistant
154206,cashier
154206,chef
154206,pastry chef
154134,chef
154111,producer
154111,costume designer
154111,office manager
154111,model maker
154107,gunsmith
154107,warehouse worker
154086,waitress
154086,cook
154086,chef
153998,
153984,electrician
153984,industrial electrician
153973,barista
153973,cashier
153973,warehouse worker
153918,operations manager
153918,bid manager
153918,medium
153918,office manager
153918,warehouse manager
153918,warehouse worker
153914,cook
153914,sales assistant
153914,cutting machine operator
153914,department manager
153914,receptionist
153914,chef
153914,pastry chef
153833,accountant
153782,office manager
153782,illustrator
153773,
153760,civil engineer
153651,warehouse worker
153651,forklift operator
153622,secretary
153622,cashier
153622,accountant
153570,au pair
153570,interior designer
153570,sales assistant
153543,cashier
153543,warehouse worker
153543,sales assistant
153504,security guard
153504,sales assistant
153504,cashier
153504,accountant
153504,room attendant
153471,
153457,cashier
153457,sales assistant
153369,medium
153366,illustrator
153366,cashier
153366,sales assistant
153336,office clerk
153183,office manager
153183,accountant
153183,secretary
153183,legal assistant
153161,masseuse
153161,sales assistant
153083,
153066,secretary
153066,embroiderer
153066,shop assistant
153026,
152798,warehouse worker
152769,receptionist
152769,secretary
152769,office clerk
152719,warehouse manager
152719,warehouse worker
152719,sales assistant
152719,electrical engineer
152695,accountant
152671,cashier
152671,sales assistant
152514,warehouse worker
152514,sales assistant
152514,stamping press operator
152514,carpenter
152514,fitness instructor
152495,barista
152495,waitress
152495,bartender
152495,extra
152442,public relations manager
152442,interpreter
152442,translator
152442,receptionist
152442,mediator
152442,flight attendant
152442,executive assistant
152434,warehouse worker
152405,tourist guide
152405,sales assistant
152379,cashier
152363,waitress
152363,cashier
152363,cook
152363,warehouse worker
152357,babysitter
152357,cashier
152357,waitress
152357,sales assistant
152262,translator
152262,upholsterer
152262,doorman
152262,warehouse worker
152262,waiter
152239,bricklayer
152239,welder
152218,
152216,
152185,ambassador
152185,sales assistant
152185,babysitter
152185,cashier
152185,chef
152175,carpenter
152175,welder
152119,office clerk
152119,Accounting Assistant
152119,administrative assistant
151976,human resources manager
151976,tutor
151973,cashier
151973,warehouse worker
151973,sales assistant
151973,merchandiser
151931,postman
151931,secretary
151931,cashier
151931,sales assistant
151886,sales assistant
151886,accounting analyst
151851,
151788,
151766,promoter
151766,project manager
151766,customer service representative
151766,management assistant
151766,flight attendant
151766,operations manager
151661,babysitter
151661,cook
151648,receptionist
151636,waitress
151558,Sales Assistant
151558,Personal Trainer
151558,sports instructor
151512,cashier
151492,chef
151492,warehouse worker
151492,medium
151367,secretary
151354,
151301,tourist guide
151301,secretary
151221,
151136,accountant
151121,cashier
151121,warehouse worker
151121,sales assistant
151121,waiter
151055,medium
151055,biologist
150968,project manager
150968,office manager
150968,warehouse manager
150968,extra
150928,cashier
150928,waiter
150897,office clerk
150897,interpreter
150897,real estate agent
150893,secretary
150893,executive assistant
150891,promoter
150791,
150699,Medium
150646,sales manager
150646,business consultant
150646,merchandiser
150558,receptionist
150336,secretary
150336,shop assistant
150336,sales assistant
150191,
150140,
150093,
150083,sales assistant
150017,waitress
150017,cook
150017,sales assistant
150017,waiter
149990,welder
149969,barista
149969,waitress
149969,cashier
149969,tutor
149969,Travel Agent
149969,real estate agent
149922,warehouse worker
149731,waitress
149731,shop assistant
149631,waitress
149609,forklift operator
149484,receptionist
149484,sales assistant
149484,secretary
149350,bartender
149337,sales assistant
149337,spa manager
149337,cashier
149337,hostess
149337,office clerk
149337,receptionist
149337,restaurant hostess
149337,secretary
149297,secretary
149297,cashier
149297,sales assistant
149246,receptionist
149246,office clerk
149146,
149129,sales assistant
149111,
149058,
148974,graphic designer
148896,
148727,warehouse worker
148727,baker
148707,
148598,waitress
148598,welder
148502,
148359,warehouse worker
148347,
148255,translator
148255,receptionist
148255,waitress
148255,sales assistant
148231,postman
148231,receptionist
148231,dental technician
148221,accountant
148197,Translator
148197,sales assistant
148130,cashier
148119,Dancer
148119,marketing manager
148119,receptionist
148119,administrative assistant
148119,secretary
148077,waiter
148077,waitress
148077,sales assistant
148077,merchandiser
148044,Barista
148044,cashier
148044,steward
148036,ambassador
148015,service manager
147985,sales assistant
147985,merchandiser
147985,cashier
147985,tutor
147985,receptionist
147985,secretary
147985,shop assistant
147985,visual merchandiser
147980,accountant
147976,
147975,mediator
147975,social worker
147968,warehouse worker
147968,sales manager
147968,sales assistant
147968,web designer
147963,ambassador
147963,sales assistant
147963,receptionist
147963,shop assistant
147963,biologist
147831,waitress
147831,accountant
147831,sales assistant
147831,cashier
147783,welder
147766,project manager
147766,babysitter
147766,electrical engineer
147734,
147731,
147675,chef
147675,purchasing manager
147675,management assistant
147657,administrative assistant
147620,
147560,kitchen assistant
147560,medium
147560,carpenter
147560,waiter
147382,kitchen assistant
147382,receptionist
147382,chef
147382,room attendant
147382,pastry chef
147289,sales assistant
147289,hairdresser
147253,warehouse worker
147121,
147042,hairdresser
147026,security manager
146962,
146933,barista
146933,cashier
146933,warehouse worker
146933,room attendant
146919,
146771,
146594,Merchandiser
146594,Project Manager
146499,security guard
146499,electrician
146499,plumber
146496,
146494,electrical engineer
146490,graphic designer
146435,warehouse worker
146435,Carpenter
146394,
146344,cook
146344,human resources manager
146344,chef
146344,pastry chef
146344,shop assistant
146344,waiter
146216,geologist
146216,technical director
145999,butcher
145999,masseur
145999,cutting machine operator
145991,warehouse worker
145743,project manager
145743,medium
145743,commercial director
145699,Waitress
145687,
145670,warehouse worker
145670,sales assistant
145652,warehouse worker
145652,baker
145649,barista
145649,sales assistant
145649,cashier
145649,chef
145649,medium
145638,
145540,barista
145540,cook
145540,waiter
145498,vehicle cleaner
145498,warehouse worker
145452,warehouse worker
145451,
145378,promoter
145378,accountant
145378,hostess
145350,warehouse manager
145350,warehouse worker
145295,sales assistant
145260,
145259,sales manager
145232,business developer
145216,
145080,
144962,warehouse manager
144962,warehouse worker
144864,warehouse worker
144853,
144764,promoter
144764,barista
144764,cashier
144764,sales assistant
144665,security guard
144665,barista
144665,waitress
144665,shop assistant
144665,hairdresser
144665,chef
144665,pastry chef
144665,bartender
144603,welder
144510,babysitter
144510,sales assistant
144457,illustrator
144457,Illustrator
144457,graphic designer
144457,musician
144457,waiter
144455,receptionist
144455,bartender
144455,warehouse worker
144408,travel agent
144403,secretary
144403,bartender
144403,sales assistant
144289,security guard
144257,warehouse worker
144248,social care worker
144248,secretary
144248,warehouse worker
144046,secretary
144000,barista
144000,illustrator
144000,typist
144000,archivist
144000,fashion designer
144000,secretary
143821,department manager
